OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
42509,Cortland Ave&Folsom St NW-FS/BZ,CORTFOL1,CORTFOLS,4153,37.739,-122.41366,0,FOLSOM ST,CORTLAND AVE,FS,NW,BZ,0,20230512124615,14816661,141,None,POINT (-122.41366 37.739),83,83,9,2,2
42008,Lincoln Way&47th Ave NW-FS/SB,LWAY47A1,LWAY47AV,5324,37.764186,-122.507405,0,47TH AVE,LINCOLN WY,FS,NW,None,0,20230512124615,14812204,141,None,POINT (-122.50741 37.764187),9,9,10,4,12
42994,Plymouth Ave&Holloway Ave NW-NS/PS,PLYMHOL1,PLYMHOLL,5961,37.721934,-122.456232,0,HOLLOWAY AVE,PLYMOUTH AVE,NS,NW,None,0,20230512124615,14817193,141,None,POINT (-122.45623 37.721935),64,64,10,8,24
41080,Avalon Ave&Peru Ave SW-NS,AVLNPER1,AVLNPERU,3682,37.72508,-122.42342,0,PERU AVE,AVALON AVE,NS,SW,FL,0,20230512124615,14809269,141,None,POINT (-122.42342 37.72508),90,90,9,1,7
41178,Geary Blvd&33RD Ave NE-NS/BZ,GEAR3311,GEAR33AV,4277,37.779735,-122.493112,0,33RD AVE,GEARY BLVD,NS,NE,BZ,0,20230512124615,14809845,141,None,POINT (-122.49311 37.779736),8,8,8,4,29
43927,32ND AVE & ANZA ST,32AVANZA,,7837,37.777737,-122.491999,,ANZA ST,32ND AVE,,,,,20230512124615,14819987,141,None,POINT (-122.492 37.777737),8,8,8,4,29
42187,Palou Ave&Jennings St E-NS/SB,PALUJEN1,PALUJENN,5870,37.730795,-122.385146,0,JENNINGS ST,PALOU AVE,NS,EA,None,0,20230512124615,14813416,141,None,POINT (-122.38515 37.730797),86,86,2,9,1
42185,Revere Ave&3rd St E-NS,RVRE 3S1,RVRE 3ST,6248,37.73241,-122.39135,0,03RD ST,REVERE AVE,NS,EA,FL,0,20230512124615,14813413,141,None,POINT (-122.39135 37.73241),86,86,2,9,1
43292,Divisadero St&Oak St NE-FS/BZ,DIVIOAK1,DIVIOAK,4431,37.773185,-122.43735,0,OAK ST,DIVISADERO ST,FS,NE,BZ,0,20230512124615,14817408,141,None,POINT (-122.43735 37.773186),26,26,4,11,9
43694,Folsom St&5TH St E-FS/BZ,FOLS 5S1,FOLS 5ST,4659,37.780386,-122.403099,0,5TH ST,FOLSOM ST,FS,EA,BZ,0,20230512124615,14816236,141,None,POINT (-122.4031 37.780388),32,32,1,10,34
40767,19th Ave&Junipero Serra Blvd E-NS,19AVJ.S0,19AVJ.S.,3361,37.716889,-122.472275,0,JUNIPERO SERRA BLVD,19TH AVE,NS,EA,None,0,20230512124615,14807991,141,None,POINT (-122.472275 37.71689),65,65,10,1,24
41032,California St&Pierce St SE-FS/BZ,CALIPIE1,CALIPIER,3885,37.788455,-122.436808,0,PIERCE ST,CALIFORNIA ST,FS,SE,BZ,0,20230512124615,14808958,141,None,POINT (-122.436806 37.788456),103,103,4,6,30
42694,Mission St&7th St E-FS/BZ,MISS07S1,None,7129,37.779354,-122.410505,0,7TH ST,MISSION ST,FS,EA,BZ,0,20230512124615,14815342,141,None,POINT (-122.41051 37.779354),32,32,1,10,34
40866,46th Ave&Lincoln Way SE-NS/PS,46AVLWA1,46AVLWAY,3582,37.764035,-122.50611,0,LINCOLN WY,46TH AVE,NS,SE,None,0,20230512124615,14808730,141,None,POINT (-122.50611 37.764034),39,39,10,7,35
41514,Diamond St&Diamond Heights Blvd NW-NS/SB,DIAMDI.0,DIAMDI.H,4397,37.74192,-122.435476,0,DIAMOND HEIGHTS BLVD,DIAMOND ST,NS,NW,None,0,20230512124615,14810378,141,None,POINT (-122.43548 37.74192),57,57,9,5,22
40647,24th St&Sanchez St NE-NS,24STSNC0,24STSNCZ,3481,37.751645,-122.42955,0,SANCHEZ ST,24TH ST,NS,NE,None,0,20230512124615,14808095,141,None,POINT (-122.42955 37.751644),84,84,3,5,22
43091,Quintara St&29th Ave NE-NS/PS,QUIN29A0,QUIN29AV,6152,37.74822,-122.48666,0,29TH AVE,QUINTARA ST,NS,NE,FL,0,20230512124615,14818776,141,None,POINT (-122.48666 37.74822),39,39,10,7,35
40787,11th St&Howard St N-FS/BZ,11STHWR1,11STHWRD,3240,37.77333,-122.41573,0,HOWARD ST,11TH ST,FS,NO,BZ,1,20230512124615,14808612,141,None,POINT (-122.41573 37.77333),32,32,1,10,34
42324,Ocean Ave&Geneva Ave NE-NS/SB,OCENGNV1,,8014,37.72312,-122.452132,,GENEVA AVE,OCEAN AVE,,,,,20230512124615,14819636,141,None,POINT (-122.45213 37.72312),95,95,10,8,41
41306,Executive Park Blvd&Blanken Ave SE-NS/SB,EXPKBLK1,EXPKBLKN,4576,37.71088,-122.39476,0,BLANKEN AVE,EXECUTIVE PARK BLVD,NS,SE,None,0,20230512124615,14810108,141,None,POINT (-122.39476 37.71088),79,79,2,9,1
42973,Vicente St&30th Ave SE-FS/BZ,VCTE30A1,VCTE30AV,6835,37.738765,-122.487131,0,30TH AVE,VICENTE ST,FS,SE,BZ,1,20230512124615,14815610,141,None,POINT (-122.48713 37.738766),40,40,10,7,35
42997,3rd St&Gilman Ave NE-FS/SI,3ST GIL0,3ST GIL0,7347,37.722449,-122.39561,0,GILMAN AVE,3RD ST,FS,NE,SI,0,20230512124615,14818670,141,None,POINT (-122.39561 37.72245),88,88,2,9,1
41035,California St&16TH Ave SW-NS/BZ,CALI16A1,CALI16AV,3834,37.784253,-122.475501,0,16TH AVE,CALIFORNIA ST,NS,SW,BZ,0,20230512124615,14809457,141,None,POINT (-122.4755 37.784252),5,5,8,4,29
41999,Mendell St&Newhall St NW-NS/SB,MENDNEW0,MENDNEWH,5508,37.74253,-122.38393,0,NEWHALL ST,MENDELL ST,NS,NW,None,0,20230512124615,14812182,141,None,POINT (-122.38393 37.74253),76,76,2,9,1
42510,Sunset Blvd&Noriega St SE-NS/SB,SUNSNOR1,SUNSNORI,6540,37.753297,-122.495124,0,NORIEGA ST,SUNSET BLVD,NS,SE,None,1,20230512124615,14816662,141,None,POINT (-122.495125 37.753296),39,39,10,7,35
42182,Presidio Ave&Geary Blvd NE-FS/BZ,PRESGEA1,PRESGEAR,6092,37.782706,-122.445796,0,GEARY BLVD,PRESIDIO AVE,FS,NE,BZ,0,20230512124615,14813405,141,None,POINT (-122.44579 37.782707),103,103,8,6,31
41312,Divisadero St&Clay St NE-FS/BZ,DIVICLA1,DIVICLAY,4412,37.789977,-122.440741,0,CLAY ST,DIVISADERO ST,FS,NE,BZ,0,20230512124615,14810117,141,None,POINT (-122.44074 37.789978),102,102,4,6,30
42750,Union St&Columbus Ave S-MB/BZ,UNINCOL1,UNINCOLM,6751,37.800277,-122.41031,0,COLUMBUS AVE,UNION ST,NS,SW,BZ,0,20230512124615,14818431,141,None,POINT (-122.41031 37.800278),106,106,6,3,6
41662,Hudson Ave&Keith St W-NS,HUDSKETW,HUDSKETH,5047,37.73759,-122.38416,0,KEITH ST,HUDSON AVE,NS,WE,FL,0,20230512124615,14810872,141,None,POINT (-122.38416 37.73759),86,86,2,9,1
43241,Sutter St&Buchanan St SE-FS/BZ,SUTTBUC1,SUTTBUCH,6588,37.786502,-122.429608,0,BUCHANAN ST,SUTTER ST,FS,SE,BZ,1,20230512124615,14814328,141,None,POINT (-122.42961 37.786503),101,101,4,11,15
42111,Olympia Way&Dellbrook Ave NW-FS/SB,OLYMDBRI,OLYMDBRK,5823,37.75128,-122.453073,0,DELLBROOK AVE,OLYMPIA WAY,FS,NW,None,0,20230512124615,14812983,141,None,POINT (-122.45307 37.75128),48,48,7,8,38
43953,Seven Seas St&Bruton St S-FS/SI,SEVSBRU0,,8122,37.82004,-122.371709,,04TH TI ST,AVENUE C,,,,,20230512124615,14820066,141,None,POINT (-122.37171 37.82004),36,36,1,10,37
40876,24th St&Harrison St NW-FS/BZ,24STHAR0,24STHARR,3473,37.752694,-122.412054,0,HARRISON ST,24TH ST,FS,NW,BZ,0,20230512124615,14808746,141,None,POINT (-122.412056 37.752693),53,53,3,2,20
41887,Innes Ave&Earl St W-NS/PS,INESEAR0,INESEARL,5098,37.729869,-122.372134,0,EARL ST,INNES AVE,NS,WE,None,0,20230512124615,14812094,141,None,POINT (-122.37213 37.72987),78,78,2,9,1
42429,Brotherhood way&Chumasero Dr NW-FS/SB,BRHDCHU0,,7792,37.713,-122.472779,0,CHUMASERO DR,BROTHERHOOD WY,,,,0,20230512124615,14819694,141,None,POINT (-122.47278 37.713),42,42,10,8,16
42644,South Hill Blvd&Rolph St E-NS/PS,SOHLRLP0,SOHLRLPH,6471,37.711234,-122.431771,0,ROLPH ST,SOUTH HILL BLVD,NS,EA,None,0,20230512124615,14813717,141,None,POINT (-122.43177 37.711235),58,58,9,1,7
42292,Persia Ave&Brazil Ave W-FS/PS,PERSBRZ1,PERSBRZL,5909,37.717791,-122.422779,0,BRAZIL AVE,MANSELL ST,FS,WE,None,0,20230512124615,14818065,141,None,POINT (-122.422775 37.717793),73,73,9,1,19
40770,19th Ave&Judah St NE-FS/BB,19AVJUD1,19AVJUDA,3364,37.76177,-122.476955,0,JUDAH ST,19TH AVE,NS,SE,BZ,0,20230512124615,14808008,141,None,POINT (-122.47695 37.76177),109,109,10,7,14
40703,Bacon St&Somerset St NE-NS,BACNSOM0,BACNSOME,3020,37.72667,-122.40746,0,SOMERSET ST,BACON ST,NS,NE,FL,0,20230512124615,14808396,141,None,POINT (-122.40746 37.72667),91,91,2,2,25
41906,Monterey Blvd&Ridgewood Ave SE-FS,MTRYRGW0,MTRYRGWD,5440,37.731472,-122.453083,0,RIDGEWOOD AVE,MONTEREY BLVD,FS,SE,BZ,1,20230512124615,14812142,141,None,POINT (-122.45308 37.731472),95,95,9,8,41
41817,Haight St&Buena Vista East Ave S,HAITBV E,HAITBV E,4943,37.770749,-122.440548,0,BUENA VISTA EAST AVE,HAIGHT ST,NS,SW,BZ,1,20230512124615,14811630,141,None,POINT (-122.44055 37.77075),112,112,7,5,3
42825,Grafton Ave&Plymouth Ave NE-NS,GRAFPLYM,GRAFPLYM,7249,37.72014,-122.455923,0,PLYMOUTH AVE,GRAFTON AVE,NS,NE,FL,0,20230512124615,14818521,141,None,POINT (-122.455925 37.72014),64,64,10,1,24
42640,San Jose Ave&Santa Rosa Ave N-NS/SI,S.J.SRO0,S.J.SROS,6285,37.728996,-122.440016,0,SANTA ROSA AVE,SAN JOSE AVE,NS,NO,SI,0,20230512124615,14818350,141,None,POINT (-122.44002 37.728996),94,94,9,1,28
42764,Geary Blvd&St Joseph's Ave SE-FS/BZ,GEARSTJ1,GEARSTJO,4765,37.782795,-122.442541,0,SAINT JOSEPHS AVE,GEARY BLVD,FS,SE,BZ,1,20230512124615,14813875,141,None,POINT (-122.44254 37.782795),13,13,8,6,39
41737,515 John Muir Dr NE-MB/SB,J M H510,J M H515,5125,37.716241,-122.495342,0,None,JOHN MUIR DR,MB,NE,None,0,20230512124615,14811257,141,None,POINT (-122.49534 37.71624),43,43,10,8,16
42265,Quintara St&Cragmont Ave NW-FS/PS,QUINCRA0,QUINCRAG,6168,37.749093,-122.467681,0,CRAGMONT AVE,QUINTARA ST,FS,NW,None,0,20230512124615,14816508,141,None,POINT (-122.46768 37.749092),44,44,10,8,14
40808,22nd St&3rd St NE-NS,22ST 3S0,22ST 3ST,3432,37.75801,-122.38809,0,03RD ST,22ND ST,NS,NE,None,0,20230512124615,14808666,141,None,POINT (-122.38809 37.75801),55,55,2,9,26
43798,Fulton St&Parker Ave NW-FS/BZ,FULTPRK0,FULTPRKR,4233,37.775014,-122.452868,0,PARKER AVE,FULTON ST,FS,NW,BZ,0,20230512124615,14817957,141,None,POINT (-122.452866 37.775013),12,12,7,4,18
43914,16th St& Owen St SF/FS-BZ,16STOWE0,,7866,37.76665,-122.39253,,OWENS ST,16TH ST,,,,,20230512124615,14819939,141,None,POINT (-122.39253 37.76665),34,34,1,10,26
41316,Evans Ave&Selby St S-NS/SB,EVANSLB0,EVANSLBY,4562,37.746281,-122.394459,0,NAPOLEON ST,EVANS AVE,FS,SO,None,0,20230512124615,14810221,141,None,POINT (-122.39446 37.74628),85,85,2,9,1
43172,Bryant St&22ND St NE-FS/BB,BRYT22S1,BRYT22ST,3742,37.75621,-122.40942,0,22ND ST,BRYANT ST,FS,NE,BB,1,20230512124615,14815823,141,None,POINT (-122.40942 37.75621),53,53,3,2,20
42901,3rd St&Warriors Way NE-FS/SB,3STWARR,None,7321,37.769049,-122.389228,0,PIERPOINT LN,03RD ST,None,None,None,0,20230512124615,14817001,141,None,POINT (-122.38923 37.76905),34,34,1,10,4
42613,Plymouth Ave&Yerba Buena Ave NE-NS,PLYMY B1,PLYMY B,5980,37.73261,-122.45851,0,YERBA BUENA AVE,PLYMOUTH AVE,NS,NE,None,0,20230512124615,14816764,141,None,POINT (-122.45851 37.73261),70,70,9,8,41
43653,Arguello Blvd&Euclid Ave SE-NS/BZ,ARGLECL1,ARGLECLD,3647,37.78374,-122.458956,0,EUCLID AVE,ARGUELLO BLVD,NS,SE,BZ,0,20230512124615,14819311,141,None,POINT (-122.458954 37.78374),11,11,8,6,31
42793,Powell St&California St NW-NS,POWLCAL1,POWLCALI,6050,37.792211,-122.409294,0,CALIFORNIA ST,POWELL ST,NS,NW,None,0,20230512124615,14815438,141,None,POINT (-122.409294 37.79221),16,16,6,3,21
41075,Alemany Blvd&Victoria St NE-NS,ALEMVIC0,ALEMVICT,3630,37.71183,-122.46507,0,VICTORIA ST,ALEMANY BLVD,NS,NE,FL,0,20230512124615,14809259,141,None,POINT (-122.46507 37.71183),65,65,10,8,24
40820,19th Ave&Rivera St SW-FS/BB,19AVRVR0,19AVRVRA,3389,37.74647,-122.47601,0,RIVERA ST,19TH AVE,FS,SW,BZ,0,20230512124615,14808794,141,None,POINT (-122.47601 37.74647),40,40,10,7,35
40896,3rd St&Van Dyke Ave S-NS/SB,.3STVDY1,3STVDYK,3149,37.729238,-122.392593,0,VAN DYKE AVE,3RD ST,NS,SO,BZ,0,20230512124615,14808549,141,None,POINT (-122.39259 37.729237),86,86,2,9,1
41333,Chestnut St&Webster St SW-NS/BZ,CHESWEB1,CHESWEBS,3959,37.800951,-122.434697,0,WEBSTER ST,CHESTNUT ST,NS,SW,BZ,0,20230512124615,14810265,141,None,POINT (-122.4347 37.80095),17,17,4,6,13
41862,McAllister St&Gough St SE-FS/BZ,MCALGOU1,MCALGOUG,5394,37.779634,-122.42325,0,GOUGH ST,MCALLISTER ST,FS,SE,BZ,0,20230512124615,14811922,141,None,POINT (-122.42325 37.779633),21,21,4,11,9
41650,Castro St&21ST St W-MI/SB,CTRO21S0,CTRO21ST,4321,37.756098,-122.434625,0,21ST ST,CASTRO ST,MI,WE,None,0,20230512124615,14810860,141,None,POINT (-122.43462 37.7561),115,115,3,5,22
40779,16th Ave&Noriega St SE-NS/PS,16AVNOR1,16AVNORI,3278,37.75425,-122.47321,0,NORIEGA ST,16TH AVE,NS,SE,FL,0,20230512124615,14808575,141,None,POINT (-122.47321 37.75425),44,44,10,8,14
42360,Teresita Blvd&Bella Vista Way NW-NS,TEREBLV0,TEREBLVI,6662,37.7377,-122.446634,0,BELLA VISTA WAY,TERESITA BLVD,NS,NW,None,0,20230512124615,14816527,141,None,POINT (-122.44663 37.7377),72,72,9,8,41
43613,Sunnydale Ave&Bayshore Blvd SW-NS,SUNYBSH0,None,7297,37.708801,-122.40525,0,BAYSHORE BLVD,SUNNYDALE AVE,None,None,None,0,20230512124615,14817719,141,None,POINT (-122.40525 37.7088),75,75,9,9,40
43403,Noriega St&46th Ave NW-FS/BZ,NORI46A0,NORI46AV,5761,37.753034,-122.505712,0,46TH AVE,NORIEGA ST,FS,NW,BZ,0,20230512124615,14817545,141,None,POINT (-122.505714 37.753033),39,39,10,7,35
40746,Balboa St&35TH Ave N-MB/PS,BBOA35A0,BBOA35AV,3060,37.775898,-122.494577,0,35TH AVE,BALBOA ST,MB,NO,None,0,20230512124615,14808314,141,None,POINT (-122.494576 37.775898),8,8,8,4,29
41971,Mission St&14th St NE-FS/BZ,MISS14S1,MISS14ST,5547,37.76862,-122.41993,0,14TH ST,MISSION ST,FS,NE,BZ,0,20230512124615,14812354,141,None,POINT (-122.41993 37.76862),53,53,3,2,20
43147,Palou Ave&Lane St E-NS/PS,PALULAN1,PALULANE,5875,37.732921,-122.38889,0,LANE ST,PALOU AVE,NS,EA,None,0,20230512124615,14815742,141,None,POINT (-122.38889 37.73292),86,86,2,9,1
42687,Whitney St&Fairmount St NW-NS/SB,WTNYFMNT,WTNYFAIR,6981,37.738903,-122.427491,0,FAIRMOUNT ST,WHITNEY ST,NS,NW,FL,0,20230512124615,14815311,141,None,POINT (-122.42749 37.738903),59,59,9,5,10
41337,Chicago Way&South Hill Blvd S-NS/PS,CHGOSOH0,CHGOSOHL,3964,37.710565,-122.431381,0,SOUTH HILL BLVD,CHICAGO WAY,NS,SO,None,0,20230512124615,14810271,141,None,POINT (-122.43138 37.710564),58,58,9,1,7
43592,Sloat Blvd&26th Ave SW-NS/BZ,SLOA26A1,SLOA26AV,6440,37.734287,-122.48218,0,26TH AVE,SLOAT BLVD,NS,SW,BZ,0,20230512124615,14816199,141,None,POINT (-122.48218 37.734287),62,62,10,8,35
41914,Judah St&46th Ave SW-NS/SI,JUDA46A1,JUDA46AV,5216,37.760392,-122.506064,0,46TH AVE,JUDAH ST,NS,SW,SI,0,20230512124615,14812002,141,None,POINT (-122.506065 37.76039),39,39,10,7,35
43385,Ocean Ave&Miramar Ave SW-NS/SI,OCENMRM0,OCENMRMR,5798,37.724262,-122.458306,0,CAPITOL AVE,OCEAN AVE,NS,SW,SI,0,20230512124615,14815945,141,None,POINT (-122.458305 37.724262),64,64,10,8,24
41959,Hayes St&Van Ness Ave NW-FS/BZ,HAYSV.N0,HAYSV.N.,5013,37.777286,-122.42019,0,VAN NESS AVE,HAYES ST,FS,NW,BZ,1,20230512124615,14811839,141,None,POINT (-122.42019 37.777287),21,21,4,11,9
43152,Bosworth St&Milton St SW-NS/PS,BOSWMIL1,BOSWMILT,3702,37.733318,-122.42952,0,MILTON ST,BOSWORTH ST,NS,SW,None,0,20230512124615,14815755,141,None,POINT (-122.42952 37.73332),93,93,9,5,28
41632,The Embarcadero&Townsend St W-MB,EMBRTOW1,EMBRTOWN,4531,37.7836,-122.38832,0,TOWNSEND ST,THE EMBARCADERO,MB,WE,None,0,20230512124615,14810816,141,None,POINT (-122.38832 37.7836),31,31,1,10,8
41889,Lincoln Way&15th Ave SW-NS/BZ,LWAY15A1,LWAY15AV,5305,37.76556,-122.47305,0,15TH AVE,LINCOLN WAY,NS,SW,BZ,1,20230512124615,14812097,141,None,POINT (-122.47305 37.76556),109,109,10,11,14
42947,Bayshore Blvd&Blanken Ave SE-NS/BZ,BSHRBLKN,None,7334,37.712226,-122.402179,0,BLANKEN AVE,BAYSHORE BLVD,None,None,None,0,20230512124615,14818623,141,None,POINT (-122.402176 37.712227),89,89,9,9,1
42048,Pacific Ave&Taylor St NE-NS/PS,PACFTAY1,PACFTAYL,5856,37.796165,-122.41327,0,TAYLOR ST,PACIFIC AVE,NS,NE,None,1,20230512124615,14812549,141,None,POINT (-122.41327 37.796165),107,107,6,3,21
42519,Clayton St&Frederick St SE-NS/PS,CLTNFRE1,CLTNFRED,4078,37.76694,-122.447917,0,FREDERICK ST,CLAYTON ST,NS,SE,None,0,20230512124615,14816686,141,None,POINT (-122.447914 37.76694),114,114,7,11,3
41869,Noe St&27th St NW-NS/PS,NOE 27S0,NOE 27ST,5732,37.74668,-122.43148,0,27TH ST,NOE ST,NS,NW,None,0,20230512124615,14812064,141,None,POINT (-122.43148 37.74668),84,84,9,5,22
41409,Earl St&Kirkwood Ave N-NS,EARLKRW0,EARLKRWD,4456,37.728779,-122.37313,0,KIRKWOOD AVE,EARL ST,NS,NO,FL,0,20230512124615,14810022,141,None,POINT (-122.37313 37.72878),78,78,2,9,1
42702,90 Parkridge Dr W-MB/SB,PRDGH 90,PRDGP 90,6087,37.752351,-122.446084,0,None,PARKRIDGE DR,MB,WE,None,0,20230512124615,14815351,141,None,POINT (-122.44608 37.75235),51,51,7,5,38
40942,Bryant St&4TH St S-NS/PS,BRYT 4S1,BRYT 4ST,3723,37.779474,-122.398068,0,4TH ST,BRYANT ST,NS,SO,None,0,20230512124615,14809207,141,None,POINT (-122.39807 37.779472),32,32,1,10,34
41220,Church St&16TH St NW-NS/SI,CHUR16S0,CHUR16ST,3984,37.764621,-122.428722,0,16TH ST,CHURCH ST,NS,NW,SI,0,20230512124615,14809769,141,None,POINT (-122.42872 37.76462),37,37,3,5,5
42178,Church St&Market St SE-NS/SI,CHURMRKJ,CHURMRKT,7073,37.767509,-122.428927,0,15TH ST,CHURCH ST,NS,SE,SI,0,20230512124615,14813384,141,None,POINT (-122.428925 37.76751),37,37,3,5,5
42918,4th Street & King St S-FS/SB,4STKING.,None,7366,37.776153,-122.393944,0,KING ST,4TH ST,None,EA,None,0,20230512124615,14817081,141,None,POINT (-122.39394 37.776154),34,34,1,10,4
42192,Valencia St&Cesar Chavez St SW-FS,VLNCCHA0,VLNCARMY,6882,37.747994,-122.420351,0,ARMY ST,VALENCIA ST,FS,SW,BZ,0,20230512124615,14813536,141,None,POINT (-122.42035 37.747993),83,83,3,2,2
42087,Laguna Honda Blvd&Dewey Blvd E-NS,LGHNDEW0,LGHNDEWY,5244,37.747229,-122.459076,0,DEWEY BLVD,LAGUNA HONDA BLVD,NS,EA,FL,0,20230512124615,14812471,141,None,POINT (-122.459076 37.74723),49,49,7,8,41
41974,Mission St&18th St NE-FS/BZ,MISS18S1,MISS18ST,5553,37.762635,-122.419348,0,18TH ST,MISSION ST,FS,NE,BZ,1,20230512124615,14812362,141,None,POINT (-122.41935 37.762634),53,53,3,2,20
41554,Sloat Blvd&47th Ave SE-FS/BZ,SLOA47AV,None,7208,37.735394,-122.50493,0,47TH AVE,SLOAT BLVD,None,SE,None,,20230512124615,14810924,141,None,POINT (-122.50493 37.735394),43,43,10,8,16
43268,Mansell St&John F Shelley Dr NE-NS/PS,MANSJSHW,MANSJSHW,5347,37.718763,-122.4183,0,JOHN F SHELLEY DR,MANSELL ST,FS,NW,None,0,20230512124615,14815874,141,None,POINT (-122.4183 37.71876),73,73,9,9,19
43447,Sunset Blvd&Yorba St SW-FS/SB,SUNSYOR0,SUNSYORB,6564,37.734783,-122.494059,0,YORBA ST,SUNSET BLVD,FS,SW,None,1,20230512124615,14814529,141,None,POINT (-122.49406 37.734783),40,40,10,7,35
42231,Paul Ave&San Bruno Ave N-MB/SB,PAULSBR1,PAULSBRO,5904,37.723879,-122.401576,0,SAN BRUNO AVE,PAUL AVE,MB,NO,None,0,20230512124615,14813498,141,None,POINT (-122.40157 37.72388),91,91,2,2,25
42162,Larkin St&Mcallister St NE-FS/SB,LARKMCA1,LARKMCAL,4850,37.780569,-122.416865,0,MCALLISTER ST,LARKIN ST,FS,NE,FL,1,20230512124615,14813333,141,None,POINT (-122.41686 37.780567),21,21,5,10,36
42127,Market St&3rd St E-FS/BZ,MRKT.3ST,MRKT.3ST,5641,37.787667,-122.403359,0,GEARY ST,MARKET ST,NS,SO,BZ,0,20230512124615,14813133,141,None,POINT (-122.40336 37.787666),32,32,6,3,8
43876,Bayshore Blvd&Oakdale Ave SW-FS/BB,BSHROAK2,,7888,37.743046,-122.405402,0,OAKDALE AVE,BAY SHORE BLVD,,,,0,20230512124615,14819829,141,None,POINT (-122.4054 37.743046),82,82,2,2,2
40951,Addison St&Farnum St SW-NS/SB,ADDIFASW,ADDIFARN,3618,37.740055,-122.434433,0,FARNUM ST,ADDISON ST,NS,SW,None,0,20230512124615,14809249,141,None,POINT (-122.43443 37.740055),96,96,9,5,10
42073,Naples St&Curtis St N-NS/SB,NAPLCUR0,NAPLCURT,5477,37.711083,-122.438504,0,CURTIS ST,NAPLES ST,NS,NO,None,0,20230512124615,14812677,141,None,POINT (-122.43851 37.711082),58,58,9,1,7
41575,Fitzgerald Ave&Jennings St W-NS/PS,FITZJEN1,FITZJENN,4647,37.722028,-122.39332,0,JENNINGS ST,FITZGERALD AVE,NS,WE,None,0,20230512124615,14810959,141,None,POINT (-122.39332 37.722027),88,88,2,9,1
43141,Persia Ave&Moscow St W-NS,PERSMSC0,PERSMSCW,5915,37.719702,-122.428963,0,MOSCOW ST,PERSIA AVE,NS,WE,None,0,20230512124615,14814277,141,None,POINT (-122.42896 37.719704),90,90,9,1,7
41536,Folsom St&Stoneman St NW-NS/SB,FOLSSTN1,FOLSSTNM,4699,37.74521,-122.41345,0,STONEMAN ST,FOLSOM ST,NS,NW,None,0,20230512124615,14810894,141,None,POINT (-122.41345 37.74521),83,83,9,2,2
41541,Font Blvd&Chumasero Dr N-FS/SB,FONTCHU0,FONTCHUM,4704,37.715213,-122.473169,0,CHUMASERO DR,FONT BLVD,FS,SO,None,0,20230512124615,14810899,141,None,POINT (-122.47317 37.715214),42,42,10,8,16
42504,California St&Grant Ave N-MI,CALIGRN0,CALIGRNT,3865,37.792504,-122.405958,0,GRANT AVE,CALIFORNIA ST,MI,NO,None,0,20230512124615,14816644,141,None,POINT (-122.40596 37.792503),104,104,6,3,6
42936,16th Ave&Lawton St E-MI/SB,16AVLAW1,16AVLAWT,3272,37.75811,-122.47367,0,LAWTON ST,16TH AVE,MI,EA,FL,0,20230512124615,14818591,141,None,POINT (-122.47367 37.75811),44,44,10,8,14
41172,Bayshore Blvd&Boutwell St NE-FS/BZ,BSHRBOU1,BSHRBOUT,3775,37.73488,-122.40588,0,BOUTWELL ST,BAY SHORE BLVD,FS,NE,BZ,0,20230512124615,14809728,141,None,POINT (-122.40588 37.73488),87,87,2,9,1
41375,De Haro St&18TH St SE-NS/SB,DHRO18S1,DHRO18ST,4352,37.76221,-122.401243,0,18TH ST,DE HARO ST,NS,SE,None,0,20230512124615,14810212,141,None,POINT (-122.401245 37.76221),54,54,2,9,26
43543,Taraval St&26th Ave SW-NS/PS,TARA26A1,TARA26AV,6623,37.742653,-122.483324,0,26TH AVE,TARAVAL ST,NS,SW,None,0,20230512124615,14814596,141,None,POINT (-122.48332 37.742653),40,40,10,7,35
41879,Hyde St&Union St E-MI,HYDEUNI0,HYDEUNIN,5088,37.799236,-122.418979,0,UNION ST,HYDE ST,MI,EA,None,0,20230512124615,14812077,141,None,POINT (-122.418976 37.799236),107,107,6,6,32
43617,Roosevelt Way&Buena Vista Ter SE-FS,RSVTBVTR,None,7310,37.766698,-122.438279,,BUENA VISTA TER,ROOSEVELT WAY,None,None,None,,20230512124615,14817731,141,None,POINT (-122.43828 37.766697),113,113,7,5,5
41151,800 Corbett Ave SE-MB/PS,CRBTH800,CRBTH800,4168,37.75399,-122.443,0,None,CORBETT AVE,MB,SE,None,0,20230512124615,14809686,141,None,POINT (-122.443 37.75399),51,51,7,5,38
43547,Rhode Island St&15th St SE-NS/SB,R IS15S1,R IS15ST,6188,37.76725,-122.40273,0,15TH ST,RHODE ISLAND ST,NS,SE,None,1,20230512124615,14814612,141,None,POINT (-122.40273 37.76725),33,33,1,9,4
43021,Union St&Van Ness Ave NW-FS/BZ,UNINV.N0,UNINV.N.,6786,37.798585,-122.424241,0,VAN NESS AVE,UNION ST,FS,NW,BZ,0,20230512124615,14814168,141,None,POINT (-122.42424 37.798584),15,15,4,6,13
